GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ParameterGuideline,14,3,0,0,4,2,3,1,3,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Diagram,118,0,8,0,33,0,22,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ImportComponentDefinition,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ByComponent,292,0,24,0,75,0,50,0,38,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Action,165,0,12,0,45,0,30,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Property,35,24,0,0,13,11,9,7,9,7
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,LoggedBy,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task,332,0,28,0,84,0,56,0,42,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,FindingTarget,139,0,8,0,42,0,28,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Result.Attestation,90,0,8,0,21,0,14,0,10,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task.AssociatedActivity,184,0,16,0,45,0,30,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Origin,90,0,8,0,21,0,14,0,10,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentPart,172,0,12,0,48,0,32,0,26,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Metadata.Revision,132,0,8,0,39,0,26,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,BackMatter,27,23,3,1,5,7,4,4,2,4
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Profile,55,30,3,1,18,9,13,5,11,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ByComponent.Inherited,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,LocalDefinitions,104,0,8,0,27,0,18,0,14,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalCatalogMetaschema,10,20,0,0,5,7,5,3,5,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Response.RequiredAsset,158,0,12,0,42,0,28,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Modify.ProfileSetParameter,219,33,20,0,54,12,33,11,23,11
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PortRange,31,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ProfileImport,77,27,8,0,15,12,10,8,6,8
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,TelephoneNumber,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Modify.Alter.Add,167,24,16,0,39,9,24,8,16,8
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PoamItem.Origin,50,0,4,0,12,0,8,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,NetworkArchitecture,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,InventoryItem.ImplementedComponent,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Hash,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemCharacteristics,254,0,16,0,75,0,50,0,42,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentResults,85,0,4,0,27,0,18,0,16,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalMetadataMetaschema,10,17,0,0,5,6,5,3,5,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ComponentDefinition,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,BackMatter.Resource,160,12,12,0,43,5,28,4,22,4
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Metadata.Party,359,6,32,0,87,3,58,2,42,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentPlan.TermsAndConditions,50,0,4,0,12,0,8,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ParameterConstraint,54,3,4,0,13,2,9,1,7,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ByComponent.Export,184,0,16,0,45,0,30,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task.Timing.WithinDateRange,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalApMetaschema,30,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Capability,198,0,16,0,51,0,34,0,26,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ResponsibleParty,141,3,12,0,34,2,23,1,17,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ImplementedRequirement,271,0,24,0,66,0,44,0,32,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Risk.RiskLog,50,0,4,0,12,0,8,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentSubjectPlaceholder,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Control,190,41,20,0,39,18,26,12,16,12
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SubjectReference,118,0,8,0,33,0,22,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SelectControlById,57,0,4,0,15,0,10,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentResults.LocalDefinitions,97,0,8,0,24,0,16,0,12,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Protocol,71,0,4,0,21,0,14,0,12,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task.Timing.OnDate,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentSubjectPlaceholder.Source,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ByComponent.Export.Provided,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ComponentControlImplementation,191,0,16,0,48,0,32,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Merge.Flat,10,0,0,0,3,0,2,0,2,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Result.AssessmentLog,50,0,4,0,12,0,8,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemSecurityPlan,56,3,0,0,22,2,15,1,15,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Modify,87,3,8,0,19,2,13,1,9,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Merge,32,6,0,0,12,3,8,2,8,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Metadata.Role,119,6,8,0,33,3,22,2,18,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,LocalObjective,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalArMetaschema,30,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Metadata.Party.ExternalId,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Characterization.Facet,118,0,8,0,33,0,22,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemInformation.InformationType,172,0,12,0,48,0,32,0,26,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Response,245,0,20,0,63,0,42,0,32,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalProfileMetaschema,10,20,0,0,5,7,5,3,5,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Activity.Step,165,0,12,0,45,0,30,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PoamItem.RelatedObservation,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,BackMatter.Resource.Rlink,58,6,4,0,15,3,10,2,8,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ReviewedControls.ControlSelection,191,0,16,0,48,0,32,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,RelatedTask,191,0,16,0,48,0,32,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Finding,252,0,20,0,66,0,44,0,34,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Impact,111,0,8,0,30,0,20,0,16,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Parameter,192,67,20,0,39,30,27,19,17,19
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Matching,11,6,0,0,3,3,2,2,2,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ByComponent.Export.Responsibility,158,0,12,0,42,0,28,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentSubject,198,0,16,0,51,0,34,0,26,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentAssets.AssessmentPlatform.UsesComponent,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Status,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,IncorporatesComponent,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PoamItem.AssociatedRisk,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemComponent.Status,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemUser,205,0,16,0,54,0,36,0,28,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ParameterConstraint.Test,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ControlPart,142,30,12,0,35,13,23,9,17,9
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemImplementation,257,0,24,0,60,0,40,0,28,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SelectObjectiveById,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Metadata,292,120,32,4,65,37,47,21,29,21
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AuthorizedPrivilege,64,0,4,0,18,0,12,0,10,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalCompleteMetaschema,30,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ComponentImplementedRequirement,238,0,20,0,60,0,40,0,30,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PlanOfActionAndMilestones,212,0,16,0,57,0,38,0,30,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PoamItem,278,0,24,0,69,0,46,0,34,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,BackMatter.Resource.Base64,31,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ControlImplementation,97,0,8,0,24,0,16,0,12,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,RelatedTask.IdentifiedSubject,57,0,4,0,15,0,10,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalControlCommonMetaschema,10,17,0,0,5,6,5,3,5,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Catalog,64,87,6,6,13,26,10,16,7,13
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Observation.RelevantEvidence,111,0,8,0,30,0,20,0,16,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemImplementation.LeveragedAuthorization,125,0,8,0,36,0,24,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemId,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ReviewedControls.ControlObjectiveSelection,191,0,16,0,48,0,32,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ImportAp,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ComponentStatement,158,0,12,0,42,0,28,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ParameterSelection,54,3,4,0,13,2,9,1,7,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Result.LocalDefinitions,177,0,16,0,42,0,28,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SetParameter,64,0,4,0,18,0,12,0,10,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Risk.RiskLog.Entry.RelatedResponse,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Risk.RelatedObservation,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AuthorizationBoundary,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Result.AssessmentLog.Entry,212,0,16,0,57,0,38,0,30,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Result,313,0,24,0,84,0,56,0,44,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OriginActor,111,0,8,0,30,0,20,0,16,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ReviewedControls,184,0,16,0,45,0,30,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Activity,205,0,16,0,54,0,36,0,28,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,PoamItem.RelatedFinding,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Characterization,137,0,12,0,33,0,22,0,16,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemInformation,130,0,12,0,30,0,20,0,14,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,DocumentId,21,3,0,0,7,2,5,1,5,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AbstractOscalInstance,0,16,1,1,0,6,1,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task.Dependency,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Risk,379,0,32,0,96,0,64,0,48,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalImplementationCommonMetaschema,12,15,0,0,6,5,6,2,6,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentMethod,118,0,8,0,33,0,22,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ImportSsp,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,BackMatter.Resource.Citation,94,3,8,0,22,2,15,1,11,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Link,28,17,0,0,10,8,7,5,7,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Metadata.Location,238,0,20,0,60,0,40,0,30,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentAssets,90,0,8,0,21,0,14,0,10,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalComponentDefinitionMetaschema,30,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task.Timing.AtFrequency,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Finding.RelatedObservation,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ByComponent.Satisfied,158,0,12,0,42,0,28,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ImportProfile,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentPlan.LocalDefinitions,217,0,20,0,51,0,34,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ResponsibleRole,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Finding.AssociatedRisk,17,0,0,0,6,0,4,0,4,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalPoamMetaschema,30,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,IncludeAll,7,3,0,0,1,2,1,1,1,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentAssets.AssessmentPlatform,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Risk.MitigatingFactor,151,0,12,0,39,0,26,0,20,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,InsertControls,104,0,8,0,27,0,18,0,14,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ImplementationStatus,24,0,0,0,9,0,6,0,6,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SecurityImpactLevel,31,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Modify.Alter.Remove,45,0,0,0,18,0,12,0,12,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SelectSubjectById,111,0,8,0,30,0,20,0,16,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,CatalogGroup,206,65,22,2,42,24,31,13,19,13
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,DataFlow,144,0,12,0,36,0,24,0,18,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Statement,191,0,16,0,48,0,32,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Task.Timing,31,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,InventoryItem,191,0,16,0,48,0,32,0,24,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Risk.RiskLog.Entry,219,0,16,0,60,0,40,0,32,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalAssessmentCommonMetaschema,30,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Merge.Custom,90,0,8,0,21,0,14,0,10,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ProfileSelectControlById,73,24,8,0,13,11,9,7,5,7
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,AssessmentPlan,146,0,8,0,45,0,30,0,26,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,OscalSspMetaschema,10,20,0,0,5,7,5,3,5,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ThreatId,31,0,0,0,12,0,8,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Modify.Alter,91,6,8,0,21,3,14,2,10,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,ProfileGroup,271,0,24,0,66,0,44,0,32,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Observation,332,0,28,0,84,0,56,0,42,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Address,82,3,4,0,25,2,17,1,15,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,SystemInformation.InformationType.Categorization,57,0,4,0,15,0,10,0,8,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,DefinedComponent,252,0,20,0,66,0,44,0,34,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model,Merge.Combine,14,3,0,0,4,2,3,1,3,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,ControlIndexingVisitor,0,22,0,0,0,9,0,5,0,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractEntityItem,0,69,0,0,0,19,0,10,0,10
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,IIndexer.new Predicate() {...},0,19,0,4,0,4,0,4,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,ICatalogVisitor,2,2,0,0,1,1,1,1,1,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractCatalogVisitor,12,100,0,0,2,15,2,10,2,10
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,IIdentifierMapper.new IIdentifierMapper() {...},10,3,0,0,5,1,5,1,5,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,BasicIndexer,138,416,17,29,29,89,19,35,6,24
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractEntityItem.OriginalEntityItem,0,9,0,0,0,4,0,3,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,IIndexer.SelectionStatus,0,34,0,0,0,4,0,1,0,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,IIdentifierMapper,20,27,4,3,7,9,4,4,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,IIndexer,19,158,6,14,2,34,8,12,2,8
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,IEntityItem.ItemType,0,103,0,0,0,13,0,3,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractEntityItem.ReassignedEntityItem,0,15,0,0,0,5,0,3,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractIndexingVisitor,7,65,0,0,2,18,1,9,1,9
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractEntityItem.Builder,0,39,0,2,0,11,0,7,0,6
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,ReassignmentIndexer,0,43,1,1,0,11,1,4,0,4
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.support,AbstractCatalogEntityVisitor,23,274,4,20,10,68,11,29,7,21
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.merge,FlatteningStructuringVisitor.FlatteningFilterNonSelectedVisitor,26,69,5,5,5,16,4,4,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.profile.resolver.merge,FlatteningStructuringVisitor,142,183,14,12,30,46,14,15,5,11
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.profile,AbstractProfileSelectControlById,0,7,0,0,0,2,0,2,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.profile,AbstractProfileSelectControlById.Builder,31,46,1,1,9,12,5,3,4,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.catalog,AbstractControl.Builder,49,130,4,10,12,31,8,10,4,7
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.catalog,AbstractCatalogVisitor,227,0,0,0,35,0,22,0,22,0
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.catalog,AbstractCatalog,15,3,0,0,5,1,2,1,2,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.catalog,AbstractCatalogGroup,52,8,0,0,10,2,6,2,6,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.catalog,AbstractControl,55,21,0,2,11,8,7,6,7,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control.catalog,AbstractCatalogGroup.Builder,53,148,5,11,12,35,9,10,4,7
OSCAL Java Library,gov.nist.secauto.oscal.lib.metapath.function.library,OscalFunctionLibrary,0,15,0,0,0,6,0,1,0,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.metapath.function.library,HasOscalNamespace,81,125,13,7,18,52,10,6,1,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.metapath.function.library,ResolveProfile,54,55,5,1,13,30,5,2,2,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control,AbstractPart.Builder,77,91,7,9,19,24,14,6,7,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control,AbstractPart,34,8,2,0,10,2,4,2,3,2
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control,AbstractParameter.Builder,125,91,9,11,30,24,21,4,12,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.control,AbstractParameter,77,9,8,0,16,2,10,3,6,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,IProperty,0,7,0,0,0,2,0,1,0,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,AbstractBackMatter,0,27,1,1,0,10,1,3,0,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,AbstractLink.Builder,24,40,3,3,6,12,5,3,2,3
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,AbstractMetadata,24,3,2,0,9,1,3,1,2,1
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,AbstractProperty,36,34,0,2,5,9,5,6,5,5
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,AbstractProperty.Builder,26,57,3,5,7,16,5,5,2,4
OSCAL Java Library,gov.nist.secauto.oscal.lib.model.metadata,AbstractLink,10,8,0,0,2,2,1,2,1,2
OSCAL Java Library,gov.nist.secauto.oscal.lib,OscalBindingContext.Matcher,43,40,13,5,22,14,13,4,0,2
OSCAL Java Library,gov.nist.secauto.oscal.lib,OscalUtils,111,102,18,14,22,27,17,9,2,8
OSCAL Java Library,gov.nist.secauto.oscal.lib,OscalBindingContext,142,29,0,0,22,7,20,5,20,5
OSCAL Java Library,gov.nist.secauto.oscal.lib,OscalVersion,17,0,0,0,8,0,8,0,8,0
